coupon_id,discount_rate
5499,100:30
5500,30:5
5502,0.95
5503,30:1
5505,10:1
5506,0.9
5507,30:1
5508,10:1
5509,10:1
5510,20:1
5511,0.95
5513,20:1
5514,100:30
5515,0.5
5516,0.9
5517,20:5
5518,10:1
5519,100:30
552,50:5
5520,100:50
5522,20:1
5523,30:5
5524,20:5
5525,100:20
5526,20:1
5527,20:1
5528,30:1
553,100:30
5530,5:1
5532,30:1
5533,30:5
5536,0.95
5537,100:30
5538,200:50
554,0.95
5540,100:10
5541,0.95
5543,50:1
5544,20:1
5545,10:1
5546,200:50
5547,150:50
5548,20:1
5549,200:50
555,50:1
5550,30:1
5551,30:5
5552,30:1
5553,200:50
5554,50:5
5555,10:1
5556,5:1
5557,20:1
5559,20:1
556,20:1
5561,10:1
5562,30:5
5563,100:30
5564,0.95
5565,0.95
5567,20:5
5568,20:1
5569,0.95
557,300:50
5570,10:1
5571,30:1
5573,20:1
5574,0.95
5575,20:1
5576,10:5
5577,20:1
5578,30:1
558,10:1
5581,30:5
5582,30:5
5584,30:5
5586,20:5
5587,50:1
5588,20:1
5589,200:20
5590,20:5
5591,30:5
5593,20:1
5594,30:5
5596,100:30
5597,20:1
5598,100:10
5600,200:20
5601,0.95
5602,30:5
5605,20:1
5606,100:1
5607,20:1
5608,20:1
5609,20:1
561,10:1
5610,100:10
5611,20:5
5613,20:1
5615,30:5
5617,0.95
5618,100:20
5619,100:10
562,20:1
5621,100:30
5622,30:1
5623,0.95
5625,20:1
5626,20:1
5629,50:5
563,10:1
5630,20:1
5631,20:1
5632,100:30
5634,10:1
5637,0.95
5638,100:30
5639,0.95
5640,20:1
5641,20:1
5642,20:5
5644,50:5
5645,20:5
5647,5:1
5648,20:5
5649,0.95
565,30:5
5650,30:5
5651,10:1
5652,20:1
5655,0.95
5657,200:20
5658,0.9
5660,20:1
5661,30:1
5662,100:30
5663,10:1
5665,10:1
5666,20:1
5667,10:1
5668,20:1
5669,10:1
567,10:1
5670,0.95
5671,100:10
5672,20:1
5673,30:5
5675,100:10
5676,150:10
5677,20:1
5678,30:1
568,10:1
5680,10:1
5681,0.95
5682,100:10
5683,20:1
5684,100:10
5685,20:1
5686,30:5
5689,100:10
569,100:30
5690,10:5
5691,30:5
5692,30:10
5693,50:5
5694,20:1
5697,30:5
5698,20:1
5699,200:20
57,30:10
570,0.7
5700,20:5
5701,20:1
5702,100:10
5705,0.9
5706,50:1
5707,100:30
5708,50:1
5709,0.2
571,20:5
5710,100:5
5711,0.95
5712,10:1
5714,10:1
5716,20:1
5717,20:1
5718,100:5
5719,50:10
5720,10:1
5722,30:5
5724,30:5
5725,50:5
5726,20:1
5728,10:1
5729,50:5
573,20:5
5730,10:1
5731,30:5
5732,100:10
5733,5:1
5734,30:1
5736,100:20
5737,10:1
5738,0.8
5739,0.95
574,200:20
5740,100:30
5741,30:5
5742,30:5
5743,20:1
5745,20:1
5746,30:5
5747,20:1
5748,30:5
5749,20:5
5750,100:20
5754,200:20
5755,10:1
5756,30:5
5759,0.9
576,50:5
5760,100:30
5761,10:1
5762,30:1
5763,20:1
5764,10:1
5765,100:20
5768,10:1
5769,100:20
5771,10:1
5772,20:5
5773,5:1
5774,20:1
5775,20:5
5777,30:1
5779,10:1
578,50:10
5780,50:5
5781,100:10
5783,200:50
5784,20:1
5785,20:1
5787,30:5
5788,30:1
5789,50:5
579,30:1
5790,10:1
5792,200:20
5793,30:1
5794,100:20
5796,20:1
5798,150:20
58,100:10
580,20:1
5800,30:1
5801,300:20
5803,30:5
5804,20:1
5805,30:5
5806,20:1
5807,20:5
5808,0.95
5809,20:1
5810,30:5
5811,10:1
5812,20:1
5815,20:1
5816,20:1
5817,100:5
5819,100:20
582,10:1
5820,100:10
5822,100:30
5824,0.95
5825,20:5
5826,10:1
5827,20:1
583,10:1
5830,20:1
5831,20:1
5832,100:10
5833,5:1
5834,0.95
5836,10:1
5837,30:5
5838,20:5
5839,30:5
584,10:1
5840,50:10
5841,5:1
5842,50:5
5843,0.95
5844,100:30
5845,10:1
5846,20:5
5849,100:10
585,20:1
5850,20:1
5851,50:1
5852,30:5
5853,100:30
5854,20:1
5856,10:1
5857,20:1
5858,30:5
5859,50:5
586,100:20
5860,10:1
5862,10:1
5865,200:50
5867,0.95
5868,20:5
5870,20:5
5871,20:1
5874,50:1
5875,20:1
5877,30:1
588,100:10
5882,10:5
5883,30:1
5885,0.95
5886,30:5
5887,30:5
5888,20:5
5889,10:1
589,30:1
5891,0.95
5892,30:5
5893,20:1
5894,100:20
5895,30:5
5896,50:1
5897,0.95
5898,100:30
5899,30:10
59,20:1
590,20:1
5900,20:1
5901,30:5
5902,50:5
5903,30:5
5904,20:1
5905,0.95
5907,10:1
5908,10:1
5909,100:10
591,20:1
5911,100:5
5912,30:1
5913,10:1
5914,0.95
5915,0.95
5917,50:1
5918,30:1
592,30:1
5920,30:1
5921,20:1
5922,200:50
5923,30:5
5925,100:10
5926,50:1
5927,20:1
5928,30:5
5929,30:5
593,20:1
5930,10:5
5932,20:1
5933,50:10
5934,20:1
5936,0.95
5937,0.95
5938,30:1
5939,0.95
594,100:10
5941,5:1
5942,10:1
5944,20:1
5945,50:10
5946,0.9
5949,20:1
5951,100:10
5952,150:50
5953,10:5
5954,50:5
5955,30:1
5957,10:1
5958,100:30
5960,50:5
5961,150:10
5962,20:1
5963,20:1
5964,200:20
5965,20:5
5966,30:1
5967,20:1
5968,30:5
5969,20:1
5970,10:1
5973,10:1
5975,100:20
5977,50:5
5978,20:1
598,100:10
5981,20:1
5982,10:1
5983,100:10
5984,10:1
5985,20:1
5986,100:30
5987,20:1
5988,20:1
5990,100:30
5993,20:1
5995,0.9
5996,0.95
5997,0.9
5999,100:30
6,10:1
60,30:1
6000,100:30
6001,10:1
6002,20:1
6003,20:1
6004,20:1
6005,20:1
6006,30:5
6007,0.95
6008,0.95
6009,0.85
601,30:5
6010,10:1
6011,100:10
6012,0.95
6013,0.95
6014,20:5
6016,10:1
6017,50:5
6018,10:1
6019,20:1
602,10:1
6020,100:10
6021,50:1
6022,30:1
6023,100:30
6025,10:1
6026,30:5
6028,10:1
6029,0.9
603,100:10
6030,30:5
6032,20:1
6034,100:30
6035,20:1
6036,100:30
6037,20:1
6038,100:30
6039,10:1
6040,20:1
6042,0.9
6044,30:5
6045,0.95
6046,200:10
6047,30:1
6048,10:1
605,100:30
6050,10:1
6051,0.95
6053,10:1
6054,10:5
6056,100:20
6057,20:5
6059,30:5
606,20:5
6060,20:1
6061,20:1
6062,10:1
6063,30:1
6064,30:1
6065,30:5
6066,10:1
6068,100:10
6069,20:1
607,150:30
6070,20:1
6071,20:1
6072,10:1
6073,30:1
6074,10:1
6075,20:1
6077,5:1
6079,100:20
608,20:1
6080,30:10
6081,20:1
6082,100:10
6083,30:1
6084,20:1
6087,10:1
6088,0.95
6089,0.95
609,20:5
6090,20:1
6092,30:1
6093,10:1
6095,100:10
6096,150:20
6097,20:1
6098,30:5
6099,50:5
61,30:5
610,20:5
6100,10:1
6101,150:20
6102,50:20
6103,20:5
6104,20:1
6105,20:1
6106,20:1
6107,10:1
6108,0.95
6109,50:5
611,30:1
6110,50:10
6111,30:1
6112,10:1
6113,20:1
6116,0.95
6117,100:20
6118,20:5
6119,30:5
612,100:30
6120,150:10
6121,100:30
6122,0.95
6123,100:5
6124,0.9
6125,20:1
6126,20:1
6127,30:5
6128,100:30
6129,100:10
613,20:1
6130,20:1
6131,20:1
6132,30:1
6134,30:5
6135,50:10
6136,20:1
6137,0.95
6138,20:5
6139,20:5
614,30:1
6140,10:1
6141,30:5
6142,20:1
6143,10:1
6146,20:1
6148,50:5
6149,10:5
615,30:1
6151,100:30
6153,100:20
6154,50:5
6155,30:5
6156,20:5
6158,5:1
6159,0.95
616,0.8
6161,100:10
6162,50:10
6163,20:1
6164,20:5
6165,150:20
6166,100:10
6167,50:10
6168,20:1
6169,20:1
617,200:50
6170,20:5
6171,30:5
6172,30:1
6173,20:5
6174,20:1
6175,30:1
6176,200:20
6178,20:5
6179,30:5
618,5:1
6180,0.95
6182,50:5
6183,30:1
6185,20:1
6187,30:5
6188,20:1
6189,10:5
619,200:20
6190,100:10
6192,20:5
6193,20:1
6194,20:5
6196,30:1
6197,30:1
6198,20:5
6199,30:5
6200,20:1
6201,20:5
6205,30:5
6206,30:5
6207,5:1
6209,10:1
621,30:1
6210,20:1
6211,30:1
6212,10:1
6213,20:1
6214,20:1
6215,30:10
6216,30:1
6218,0.95
6219,10:1
622,20:5
6220,30:5
6221,100:5
6222,20:5
6223,20:1
6224,20:1
6225,20:1
6226,30:5
6229,20:1
6230,0.95
6232,30:5
6233,20:1
6234,30:5
6235,20:1
6237,30:5
6238,20:1
6239,20:1
624,100:10
6241,100:10
6243,200:50
6245,20:1
6246,100:10
6247,20:1
6248,20:1
6249,20:5
625,50:5
6250,20:1
6251,20:5
6253,100:20
6254,20:1
6255,200:20
6256,200:20
6258,30:5
6259,20:1
626,30:5
6261,30:5
6262,20:1
6264,30:1
6265,0.95
6267,100:10
6268,20:1
6269,30:5
6271,20:1
6272,30:5
6273,0.95
6274,20:1
6275,20:5
6278,20:1
6279,100:10
628,30:1
6280,20:1
6281,100:5
6282,200:20
6283,20:1
6284,20:1
6285,20:5
6286,10:1
6288,10:1
6289,100:10
6290,30:5
6291,20:1
6292,50:10
6293,30:5
6296,0.9
6297,20:1
6298,20:1
6299,10:1
630,10:1
6301,30:5
6302,30:1
6303,10:1
6304,30:5
6305,30:5
6306,20:1
6307,30:1
6308,100:20
6309,30:5
631,200:50
6310,20:1
6311,50:10
6312,10:1
6314,100:20
6315,100:5
6316,50:1
6317,0.95
6319,10:1
632,20:1
6320,20:5
6322,30:1
6324,20:1
6325,150:20
6326,100:10
6327,30:10
6328,10:1
6329,20:1
633,200:30
6330,10:1
6331,30:5
6333,30:5
6334,0.95
6335,20:1
6336,20:1
6337,20:1
6338,100:10
6339,100:5
634,100:20
6343,10:1
6344,20:1
6345,50:5
6347,20:1
6349,0.9
635,100:20
6351,0.5
6353,100:10
6354,100:30
6355,20:1
6356,200:10
6357,20:5
6358,200:20
6359,5:1
636,20:1
6361,100:1
6362,20:1
6364,50:5
6365,50:5
637,30:5
6370,20:5
6372,200:20
6373,0.95
6374,10:1
6375,20:1
6376,100:30
6377,30:1
6378,20:5
6379,100:10
6381,30:5
6382,0.95
6383,20:1
6384,10:1
6385,150:20
6386,20:1
6387,50:5
6388,30:5
6389,100:30
639,30:1
6390,20:1
6391,30:1
6393,20:1
6394,50:5
6396,50:1
6397,0.95
6399,0.9
640,30:5
6400,30:5
6403,20:1
6405,50:5
6406,150:30
6407,20:1
6408,20:1
6409,20:10
641,30:5
6410,30:5
6411,50:5
6412,10:1
6413,50:5
6414,30:5
6415,200:20
6416,20:1
642,20:1
6420,20:1
6421,10:1
6422,20:5
6423,20:5
6424,10:1
6425,20:5
6426,20:1
6427,100:30
6429,100:10
643,20:1
6430,20:1
6432,0.95
6433,30:1
6434,20:1
6436,100:10
6438,0.95
6439,150:20
644,20:1
6440,100:10
6441,20:1
6442,30:5
6443,50:10
6444,20:1
6445,200:30
6446,30:1
6447,20:1
6449,0.95
6451,50:5
6458,20:1
646,5:1
6460,20:1
6461,30:5
6462,50:1
6463,20:1
6464,20:5
6465,20:1
6467,20:1
6469,100:30
647,20:5
6470,20:1
6471,20:1
6472,20:1
6474,20:5
6475,20:1
6477,20:5
6478,50:5
6479,50:5
6480,0.9
6483,10:1
6484,10:1
6485,10:1
6486,10:1
6487,150:50
6488,20:1
6489,20:1
649,100:10
6490,20:1
6491,20:1
6492,20:1
6493,20:5
6494,100:5
6497,30:5
6498,100:20
6499,50:5
65,20:1
650,30:5
6500,30:1
6501,20:1
6503,0.95
6505,30:5
6506,20:5
6507,20:1
6508,10:1
6509,30:1
651,100:30
6512,20:1
6513,100:30
6514,20:1
6516,150:30
6517,200:20
6519,0.95
652,20:5
6520,0.9
6521,50:5
6522,20:1
6523,100:5
6524,30:5
6525,20:1
6526,20:1
6529,100:10
6530,150:20
6531,100:1
6532,50:5
6533,20:5
6534,10:1
6535,20:5
6536,5:1
6538,50:5
6539,20:1
654,150:20
6540,20:1
6541,200:50
6545,50:5
6546,20:1
6547,20:1
6548,50:5
6550,20:1
6551,0.9
6552,20:1
6553,20:1
6555,0.9
6556,10:1
6557,20:1
6558,30:5
6560,50:5
6561,0.95
6562,30:5
6563,30:5
6564,100:10
6565,0.95
6566,10:1
6568,10:1
6569,50:1
657,200:50
6570,10:1
6571,50:5
6573,100:20
6574,50:20
6575,100:30
6576,20:1
6577,20:5
6578,0.8
658,20:1
6581,0.95
6582,100:20
6583,10:1
6585,30:5
6587,30:5
6588,20:5
6589,0.95
6590,100:10
6595,20:1
6596,0.95
6597,20:1
6599,30:1
66,100:20
660,100:10
6600,20:1
6601,20:1
6602,20:1
6603,50:10
6604,100:10
6605,30:1
6606,20:1
6607,20:1
6608,100:20
6609,20:1
661,0.95
6610,100:20
6612,30:1
6614,50:1
6615,100:50
6616,20:1
6617,20:5
6619,0.95
662,20:1
6620,5:1
6622,50:5
6623,0.95
6624,0.9
6625,20:1
6627,20:5
6628,50:1
6629,100:10
663,30:5
6630,20:1
6631,10:1
6632,20:1
6633,30:1
6634,20:5
6635,30:5
6637,30:1
6639,100:20
664,100:10
6640,30:5
6641,100:30
6642,0.95
6643,30:1
6644,50:5
6645,200:20
6647,100:30
6648,20:1
6649,100:20
665,20:1
6651,20:5
6652,30:5
6653,200:20
6654,20:5
6655,20:1
6656,50:1
6659,200:20
666,20:1
6660,30:1
6661,30:1
6662,20:1
6663,100:5
6664,100:20
6665,20:1
6666,30:1
6667,100:10
6668,30:5
667,20:1
6670,20:5
6671,20:1
6672,50:5
6673,100:10
6674,30:5
6676,30:5
6677,30:1
6679,30:1
6680,100:10
6684,100:10
6685,100:10
6686,30:5
6688,20:1
6689,10:1
669,0.95
6690,50:5
6691,20:1
6693,20:5
6694,30:5
6698,20:1
6699,0.95
67,20:1
6700,0.95
6701,0.95
6702,30:1
6703,20:1
6704,20:1
6705,150:20
6706,20:5
6707,20:1
6708,100:30
6709,100:20
6711,20:1
6713,100:50
6714,0.95
6715,200:30
6716,100:30
6717,20:1
6719,30:1
672,20:1
6722,20:1
6723,30:1
6725,100:10
6726,20:1
6727,0.95
6729,20:5
673,0.95
6730,10:1
6731,20:1
6732,20:1
6733,20:5
6734,0.9
6735,100:10
6736,20:1
6737,200:50
6738,20:1
6739,200:20
6740,20:5
6741,150:20
6742,10:1
6743,30:1
6744,0.95
6746,300:20
6747,30:1
6748,20:1
6749,0.8
6750,100:10
6752,30:5
6753,20:1
6754,30:5
6755,20:5
6757,100:10
6758,100:10
6759,10:1
676,20:1
6760,50:5
6761,30:5
6764,20:1
6765,20:1
6766,10:1
6768,20:1
6769,100:20
677,20:5
6770,30:1
6772,100:20
6774,100:30
6775,30:5
6776,10:1
6777,30:10
6778,200:50
6779,100:10
678,50:5
6780,30:1
6781,100:10
6782,20:5
6783,0.95
6784,100:20
6786,100:20
679,20:5
6791,100:10
6792,30:1
6793,20:1
6794,10:1
6795,10:1
6797,30:5
6798,30:5
6799,10:1
68,0.95
680,20:1
6800,30:5
6801,20:1
6802,100:20
6803,30:1
6804,0.95
6805,200:20
6806,100:10
6807,10:5
6808,0.95
6809,100:20
681,20:1
6811,100:10
6812,20:1
6813,20:5
6815,0.9
6816,20:1
6817,30:5
6818,30:1
682,100:30
6820,30:1
6821,50:5
6822,100:20
6824,30:5
6825,50:5
6826,30:5
6827,20:1
6829,0.9
6832,200:20
6834,10:1
6835,100:20
6837,5:1
6838,20:1
6839,20:1
684,100:10
6840,20:1
6841,30:1
6842,10:1
6843,20:1
6844,20:1
6849,100:30
685,20:1
6850,20:5
6851,20:1
6852,200:10
6854,30:10
6856,30:5
6857,30:5
6858,100:10
6859,30:1
686,150:20
6861,30:5
6862,30:5
6863,50:5
6864,10:1
6866,50:5
6868,20:5
6869,200:50
687,50:5
6870,5:1
6873,30:1
6874,100:10
6875,50:5
6878,30:5
6879,100:30
688,20:1
6880,0.95
6881,30:1
6882,10:5
6883,20:1
6884,30:5
6885,20:5
6886,100:20
6887,20:1
6888,30:5
6889,20:5
689,30:1
6890,10:1
6891,20:1
6892,50:5
6893,20:1
6894,20:1
6897,20:1
6898,30:1
6899,20:5
69,20:1
6900,5:1
6902,20:1
6903,30:1
6904,20:1
6905,20:1
6906,30:5
6907,100:30
6909,20:1
6910,0.95
6911,100:10
6912,20:1
6913,20:1
6914,10:1
6916,100:50
6917,20:5
6918,10:1
692,30:5
6921,20:1
6922,50:10
6923,30:10
6924,30:5
6925,20:1
6926,20:1
6927,10:1
6928,200:20
6929,20:1
6930,10:1
6932,30:5
6934,0.95
6935,100:5
6936,0.95
6937,50:10
6938,20:1
6939,20:1
6940,100:20
6942,0.8
6943,0.95
6944,100:10
6945,30:1
6948,30:1
6949,10:1
6950,10:1
6951,20:5
6952,10:1
6953,100:50
6954,150:10
6955,20:5
6959,30:5
696,150:10
6960,100:5
6962,0.8
6963,5:1
6964,20:10
6965,20:1
6968,20:1
697,30:1
6971,30:5
6972,100:10
6974,50:10
6975,0.95
6976,100:30
6978,50:5
6981,20:1
6982,50:20
6983,20:1
6985,20:5
6986,20:5
6987,30:5
6989,30:1
699,10:1
6990,10:1
6993,100:20
6995,20:1
6996,30:10
6997,100:10
6998,10:1
7,50:5
70,100:10
700,20:1
7000,10:1
7001,20:1
7002,0.95
7003,10:1
7004,100:30
7005,20:1
7006,20:1
7007,10:1
7008,20:5
7010,20:5
7011,0.9
7012,20:1
7013,20:1
7014,20:1
7016,10:1
7017,20:5
7019,30:5
702,10:1
7020,100:20
7021,20:1
7022,20:1
7023,100:20
7024,30:10
7025,10:1
7026,0.95
7028,50:20
7029,20:5
703,100:20
7030,100:30
7031,30:5
7032,20:1
7034,20:5
7035,0.95
7036,0.95
7038,20:5
7040,50:1
7042,20:5
7043,10:1
7044,0.95
7045,30:5
7046,100:10
7048,30:5
7050,30:5
7051,0.95
7053,150:20
7056,30:1
7057,30:1
7058,100:10
7059,20:1
7060,30:5
7061,20:1
7062,20:1
7064,20:1
7066,20:5
7067,50:5
7068,100:20
7069,50:5
707,200:20
7070,100:20
7071,20:1
7072,100:20
7073,150:20
7074,10:1
7076,10:1
7077,100:5
7078,30:1
7079,150:10
708,30:1
7080,20:1
7083,30:5
7084,10:1
7085,30:1
7086,20:1
7087,30:5
7088,30:5
7089,30:1
7090,20:1
7091,20:1
7092,0.95
7093,30:1
7095,50:10
7096,200:20
7097,10:1
7098,200:20
7099,0.95
71,0.95
7100,0.9
7101,100:10
7105,50:5
7106,0.95
7107,10:1
7108,0.95
7109,10:1
7110,20:1
7111,100:10
7112,10:1
7113,150:20
7114,200:30
7115,0.95
7116,30:5
7117,30:1
7119,20:5
712,30:1
7120,20:5
7122,20:5
7123,100:10
7124,5:1
7125,100:10
7126,50:1
7127,50:5
7128,0.95
7129,200:30
713,50:1
7130,50:1
7132,100:50
7133,20:1
7137,20:5
7138,100:10
7139,30:1
7140,50:1
7142,10:1
7143,30:5
7144,10:1
7146,20:5
7147,10:1
7149,20:5
715,0.5
7150,30:1
7151,100:10
7152,100:10
7153,20:1
7155,20:1
7157,5:1
7159,100:30
716,100:30
7160,20:1
7161,10:1
7163,10:1
7165,30:1
7166,100:10
7167,20:1
7168,30:5
7169,20:1
7170,100:10
7171,30:1
7174,50:5
7175,30:5
7177,50:5
7178,20:5
718,50:5
7180,50:5
7181,20:5
7182,20:1
7183,20:1
7184,30:1
7188,20:1
719,200:50
7190,30:1
7191,30:1
7193,10:1
7194,20:1
7195,20:1
7196,20:1
7198,10:1
7199,20:1
72,0.8
7200,100:20
7201,100:5
7204,20:1
7206,200:20
7207,20:1
7209,20:1
721,10:1
7210,30:5
7211,30:5
7212,30:1
7214,100:20
7217,200:30
7218,20:1
7219,150:20
722,20:1
7220,20:5
7222,20:1
7223,150:20
7224,30:5
7225,30:1
7226,20:1
7227,100:30
7228,100:10
7229,200:30
7230,20:1
7231,0.95
7232,30:5
7233,20:1
7235,100:30
7236,0.95
7237,30:10
7238,100:10
7239,20:5
7240,10:1
7241,100:30
7243,10:1
7244,20:1
7245,100:10
7246,10:1
7249,20:1
7250,20:1
7251,20:5
7253,20:1
7254,20:1
7255,30:1
7256,10:1
7257,20:1
7258,100:30
7259,50:5
726,20:1
7260,20:1
7261,30:5
7262,30:1
7263,100:5
7264,0.95
7265,10:1
7267,100:20
7268,20:5
727,20:1
7270,100:20
7271,50:5
7273,20:1
7274,10:1
7275,20:1
7276,10:1
7279,20:1
728,20:1
7280,20:1
7281,20:1
7282,30:5
7283,0.95
7284,20:1
7285,150:20
7287,10:5
7289,20:5
729,100:20
7290,30:1
7291,100:10
7292,20:1
7294,100:20
7295,0.95
7296,50:5
7298,100:20
73,0.95
730,10:1
7300,100:10
7301,20:1
7302,20:1
7303,20:1
7304,0.95
7305,20:1
7306,0.95
7307,100:30
7308,30:5
7309,20:10
731,10:1
7310,200:20
7311,30:1
7312,30:1
7313,200:50
7314,20:5
7315,30:5
7316,100:20
7317,100:10
732,20:1
7321,10:1
7323,20:1
7324,20:1
7325,100:20
7326,10:1
7329,30:1
733,5:1
7330,100:10
7331,30:1
7333,20:1
7334,30:5
7335,20:1
7337,200:5
7338,30:1
7339,0.75
7340,30:10
7341,150:30
7344,100:10
7345,0.95
7347,100:30
7348,0.95
7349,30:1
735,20:5
7350,30:5
7352,50:5
7353,20:1
7354,100:20
7355,200:30
7356,30:5
7358,10:5
7359,20:1
736,10:1
7360,10:1
7363,5:1
7364,100:30
7365,20:1
7366,20:1
7367,5:1
7368,200:20
737,10:1
7370,20:1
7371,20:1
7372,20:1
7373,0.95
7375,30:1
7376,50:5
7377,5:1
7378,20:1
7379,50:10
738,0.95
7380,100:10
7382,0.5
7383,100:10
7385,10:1
7386,30:5
7387,20:1
7388,10:1
7390,100:20
7391,30:5
7392,30:5
7393,20:1
7394,100:1
7395,20:1
7398,30:1
7399,50:5
74,20:5
740,30:5
7400,100:30
7401,30:5
7404,20:1
7405,200:20
7406,20:1
7407,0.95
7408,30:5
7409,200:30
741,20:1
7410,30:1
7411,20:1
7412,10:1
7413,100:20
7414,100:10
7415,20:1
7416,20:1
7417,100:10
7419,100:20
7420,30:1
7421,20:5
7422,150:30
7423,100:20
7424,20:1
7425,100:10
7426,200:50
7427,20:1
7428,20:1
7429,10:1
743,100:10
7430,50:20
7431,20:1
7432,20:5
7433,10:1
7434,50:5
7435,0.95
7437,30:1
7439,10:1
744,20:1
7440,0.95
7441,10:1
7442,200:50
7443,0.95
7444,0.95
7445,10:1
7447,30:5
7449,200:20
745,20:1
7450,20:5
7451,0.9
7452,30:1
7453,30:5
7454,20:5
7455,30:5
7456,20:5
7457,10:1
7458,200:20
7459,20:1
746,10:1
7460,100:20
7461,10:1
7462,30:5
7465,100:20
7466,0.9
7467,10:1
7468,20:5
7469,20:1
747,20:1
7470,30:1
7471,10:1
7472,20:5
7473,0.95
7474,10:1
7475,20:1
7476,30:5
7477,200:50
7478,20:5
748,0.95
7480,30:5
7481,30:5
7482,10:1
7483,20:1
7484,20:1
7486,5:1
7487,0.95
7488,30:1
7489,10:1
7490,20:1
7492,0.9
7493,50:10
7494,20:1
7495,20:1
7496,0.95
7497,50:5
7499,10:1
75,0.95
750,50:5
7500,30:1
7501,100:10
7503,5:1
7504,20:1
7505,0.95
7506,20:1
7507,200:50
7508,0.95
7509,10:1
751,20:1
7510,20:5
7512,0.95
7513,100:20
7514,20:1
7515,10:1
7516,100:30
7517,10:1
7518,20:1
7519,20:1
752,100:10
7520,20:1
7523,30:1
7524,30:5
7525,5:1
7526,10:1
7527,0.95
7528,50:5
753,30:5
7530,30:5
7531,20:5
7532,20:5
7534,20:5
7535,20:1
7536,30:1
7537,10:1
7538,150:20
754,30:5
7540,100:30
7542,30:1
7544,50:5
7546,20:5
7547,0.9
7548,0.9
7549,10:1
755,20:5
7550,0.95
7552,100:30
7554,0.95
7555,30:1
7556,30:5
7557,20:5
7558,20:10
7559,10:1
756,20:1
7560,100:20
7561,30:1
7562,200:30
7563,100:5
7564,20:5
7568,30:1
7569,0.9
7570,100:20
7571,30:5
7572,20:5
7573,30:5
7574,0.95
7576,20:5
7577,0.9
7578,20:1
7579,20:1
758,20:5
7580,0.95
7583,20:1
7584,20:1
7585,100:5
7586,30:1
7587,200:30
7588,20:5
7589,50:20
759,20:1
7590,50:5
7591,20:1
7592,30:5
7595,30:1
7596,0.95
7597,30:5
76,10:1
760,0.95
7600,30:1
7601,20:1
7602,10:1
7603,100:30
7604,200:20
7605,10:1
7607,20:5
7608,50:5
7609,30:5
761,20:1
7610,200:20
7611,0.95
7612,50:5
7613,20:1
7614,10:1
7616,30:5
7619,10:1
762,100:10
7622,30:1
7623,10:1
7624,100:20
763,20:1
7631,20:1
7632,20:5
7633,100:20
7634,100:10
7635,20:1
7636,10:1
7637,0.9
7639,0.95
764,20:1
7640,10:1
7641,100:5
7642,20:5
7643,100:50
7645,10:5
7646,30:5
7648,0.95
7649,0.9
765,30:5
7650,10:1
7651,20:1
7652,0.95
7654,100:30
7655,20:1
7656,100:20
7657,20:1
7658,50:1
7659,20:5
766,30:5
7660,100:10
7661,50:10
7662,20:10
7663,100:30
7664,20:5
7665,100:10
7666,30:1
7668,0.95
767,200:20
7670,10:1
7672,20:1
7673,0.95
7675,20:1
7676,30:1
7677,20:5
7679,20:5
768,30:1
7681,20:1
7682,20:1
7686,30:1
7688,20:1
7689,50:1
769,20:5
7691,50:5
7692,100:30
7694,0.9
7695,20:1
7698,200:20
77,30:1
770,100:10
7700,30:1
7701,30:5
7703,20:1
7704,100:20
7705,20:1
7706,20:1
7707,30:1
7708,100:20
771,30:1
7711,20:1
7712,30:5
7714,10:1
7715,30:1
7716,200:30
7717,200:20
7718,10:1
772,30:5
7721,10:1
7722,20:1
7723,30:5
7724,20:1
7727,0.95
7728,20:1
773,20:1
7730,30:5
7731,100:30
7732,20:1
7733,20:1
7734,20:1
7735,30:1
7736,0.95
7737,30:5
7739,100:30
774,20:1
7740,20:1
7741,20:1
7742,20:1
7743,30:5
7744,30:5
7745,50:5
7746,10:1
7747,100:5
7748,20:1
775,30:5
7750,20:1
7751,50:10
7752,100:5
7754,20:1
7756,30:1
7758,0.85
7760,20:1
7761,0.95
7763,20:5
7764,200:50
7765,20:5
7766,30:20
7767,20:1
7768,10:1
7769,30:1
7770,10:1
7771,10:1
7772,0.95
7773,200:20
7774,30:1
7775,10:1
7779,0.9
778,20:1
7780,100:30
7781,20:5
7782,10:1
7783,20:1
7784,20:5
7785,20:1
7786,20:5
7787,20:1
7788,200:20
7789,20:1
7791,0.95
7792,30:5
7793,50:5
7796,30:5
7797,5:1
7798,20:1
7799,20:5
78,20:1
780,30:5
7800,20:1
7802,200:20
7803,0.85
7805,100:10
7806,0.95
7807,20:5
7808,20:1
7809,20:1
7810,20:1
7811,100:5
7812,10:5
7813,0.85
7814,30:1
7815,30:5
7816,30:5
